"EventID","MachineName","Data","Index","Category","CategoryNumber","EntryType","Message","Source","ReplacementStrings","InstanceId","TimeGenerated","TimeWritten","UserName","Site","Container"
"12","DESKTOP-PHS6MQO","System.Byte[]","1391","(1)","1","Information","The description for Event ID '12' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'10', '0', '17763', '3046', '0', '0', '2023-11-07T19:48:30.500000000Z'","Microsoft-Windows-Kernel-General","System.String[]","12","11/7/2023 2:48:31 PM","11/7/2023 2:48:31 PM","NT AUTHORITY\SYSTEM",,
"6013","DESKTOP-PHS6MQO","System.Byte[]","1390","(0)","0","Information","The system uptime is 7 seconds.","EventLog","System.String[]","2147489661","11/7/2023 2:48:37 PM","11/7/2023 2:48:37 PM",,,
"6005","DESKTOP-PHS6MQO","System.Byte[]","1389","(0)","0","Information","The Event log service was started.","EventLog","System.String[]","2147489653","11/7/2023 2:48:37 PM","11/7/2023 2:48:37 PM",,,
"6009","DESKTOP-PHS6MQO","System.Byte[]","1388","(0)","0","Information","Microsoft (R) Windows (R) 10.00. 17763  Multiprocessor Free.","EventLog","System.String[]","2147489657","11/7/2023 2:48:37 PM","11/7/2023 2:48:37 PM",,,
"6008","DESKTOP-PHS6MQO","System.Byte[]","1387","(0)","0","Error","The previous system shutdown at 1:47:34 PM on ?11/?1/?2023 was unexpected.","EventLog","System.String[]","2147489656","11/7/2023 2:48:37 PM","11/7/2023 2:48:37 PM",,,
"10016","DESKTOP-PHS6MQO","System.Byte[]","1386","(0)","0","Error","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'application-specific', 'Local', 'Launch', 'Windows.SecurityCenter.SecurityAppBroker', 'Unavailable', 'NT AUTHORITY', 'SYSTEM', 'S-1-5-18', 'LocalHost (Using LRPC)', 'Unavailable', 'Unavailable'","DCOM","System.String[]","10016","11/1/2023 1:46:36 PM","11/1/2023 1:46:36 PM","NT AUTHORITY\SYSTEM",,
"10016","DESKTOP-PHS6MQO","System.Byte[]","1385","(0)","0","Error","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'application-specific', 'Local', 'Launch', 'Windows.SecurityCenter.WscDataProtection', 'Unavailable', 'NT AUTHORITY', 'SYSTEM', 'S-1-5-18', 'LocalHost (Using LRPC)', 'Unavailable', 'Unavailable'","DCOM","System.String[]","10016","11/1/2023 1:46:36 PM","11/1/2023 1:46:36 PM","NT AUTHORITY\SYSTEM",,
"10016","DESKTOP-PHS6MQO","System.Byte[]","1384","(0)","0","Error","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'application-specific', 'Local', 'Launch', 'Windows.SecurityCenter.WscBrokerManager', 'Unavailable', 'NT AUTHORITY', 'SYSTEM', 'S-1-5-18', 'LocalHost (Using LRPC)', 'Unavailable', 'Unavailable'","DCOM","System.String[]","10016","11/1/2023 1:46:36 PM","11/1/2023 1:46:36 PM","NT AUTHORITY\SYSTEM",,
"7001","DESKTOP-PHS6MQO","System.Byte[]","1383","(1101)","1101","Information","User Logon Notification for Customer Experience Improvement Program","Microsoft-Windows-Winlogon","System.String[]","7001","11/1/2023 1:44:50 PM","11/1/2023 1:44:50 PM","NT AUTHORITY\SYSTEM",,
"7026","DESKTOP-PHS6MQO","System.Byte[]","1382","(0)","0","Information","The following boot-start or system-start driver(s) did not load: 
dam","Service Control Manager","System.String[]","3221232498","11/1/2023 1:44:35 PM","11/1/2023 1:44:35 PM",,,
"51046","DESKTOP-PHS6MQO","System.Byte[]","1381","(4)","4","Information","DHCPv6 client service is started","Microsoft-Windows-DHCPv6-Client","System.String[]","51046","11/1/2023 1:44:34 PM","11/1/2023 1:44:34 PM","NT AUTHORITY\LOCAL SERVICE",,
"50103","DESKTOP-PHS6MQO","System.Byte[]","1380","(4)","4","Information","DHCPv4 client registered for shutdown notification","Microsoft-Windows-Dhcp-Client","System.String[]","50103","11/1/2023 1:44:34 PM","11/1/2023 1:44:34 PM","NT AUTHORITY\LOCAL SERVICE",,
"50036","DESKTOP-PHS6MQO","System.Byte[]","1379","(4)","4","Information","DHCPv4 client service is started","Microsoft-Windows-Dhcp-Client","System.String[]","50036","11/1/2023 1:44:34 PM","11/1/2023 1:44:34 PM","NT AUTHORITY\LOCAL SERVICE",,
"6","DESKTOP-PHS6MQO","System.Byte[]","1378","(0)","0","Information","File System Filter 'storqosflt' (10.0, 2004-08-10T12:55:11.000000000Z) has successfully loaded and registered with Filter Manager.","Microsoft-Windows-FilterManager","System.String[]","6","11/1/2023 1:44:34 PM","11/1/2023 1:44:34 PM","NT AUTHORITY\SYSTEM",,
"6","DESKTOP-PHS6MQO","System.Byte[]","1377","(0)","0","Information","File System Filter 'CldFlt' (10.0, 2063-01-20T10:09:30.000000000Z) has successfully loaded and registered with Filter Manager.","Microsoft-Windows-FilterManager","System.String[]","6","11/1/2023 1:44:34 PM","11/1/2023 1:44:34 PM","NT AUTHORITY\SYSTEM",,
"1","DESKTOP-PHS6MQO","System.Byte[]","1376","(0)","0","Information","File System Filter 'CldFlt' (Version 10.0, 2063-01-20T10:09:30.000000000Z) unloaded successfully.","Microsoft-Windows-FilterManager","System.String[]","1","11/1/2023 1:44:34 PM","11/1/2023 1:44:34 PM","NT AUTHORITY\SYSTEM",,
"6","DESKTOP-PHS6MQO","System.Byte[]","1375","(0)","0","Information","File System Filter 'CldFlt' (10.0, 2063-01-20T10:09:30.000000000Z) has successfully loaded and registered with Filter Manager.","Microsoft-Windows-FilterManager","System.String[]","6","11/1/2023 1:44:34 PM","11/1/2023 1:44:34 PM","NT AUTHORITY\SYSTEM",,
"6","DESKTOP-PHS6MQO","System.Byte[]","1374","(0)","0","Information","File System Filter 'luafv' (10.0, 2004-12-24T23:21:01.000000000Z) has successfully loaded and registered with Filter Manager.","Microsoft-Windows-FilterManager","System.String[]","6","11/1/2023 1:44:34 PM","11/1/2023 1:44:34 PM","NT AUTHORITY\SYSTEM",,
"6","DESKTOP-PHS6MQO","System.Byte[]","1373","(0)","0","Information","File System Filter 'wcifs' (10.0, 2020-10-01T02:39:06.000000000Z) has successfully loaded and registered with Filter Manager.","Microsoft-Windows-FilterManager","System.String[]","6","11/1/2023 1:44:34 PM","11/1/2023 1:44:34 PM","NT AUTHORITY\SYSTEM",,
"16983","DESKTOP-PHS6MQO","System.Byte[]","1372","(0)","0","Information","The security account manager is now logging periodic summary events for remote clients that call legacy password change or set RPC methods.

For more information please see https://go.microsoft.com/fwlink/?linkid=2150956.
","Microsoft-Windows-Directory-Services-SAM","System.String[]","16983","11/1/2023 1:44:34 PM","11/1/2023 1:44:34 PM","NT AUTHORITY\SYSTEM",,
"16977","DESKTOP-PHS6MQO","System.Byte[]","1371","(0)","0","Information","The domain is configured with the following minimum password length-related settings.

MinimumPasswordLength: 0

MinimumPasswordLengthAudit: -1

For more information see https://go.microsoft.com/fwlink/?LinkId=2097191.
","Microsoft-Windows-Directory-Services-SAM","System.String[]","16977","11/1/2023 1:44:34 PM","11/1/2023 1:44:34 PM","NT AUTHORITY\SYSTEM",,
"16962","DESKTOP-PHS6MQO","System.Byte[]","1370","(0)","0","Information","Remote calls to the SAM database are being restricted using the default security descriptor: O:SYG:SYD:(A;;RC;;;BA).
For more information please see http://go.microsoft.com/fwlink/?LinkId=787651.","Microsoft-Windows-Directory-Services-SAM","System.String[]","16962","11/1/2023 1:44:34 PM","11/1/2023 1:44:34 PM","NT AUTHORITY\SYSTEM",,
"14","DESKTOP-PHS6MQO","System.Byte[]","1369","(0)","0","Information","Credential Guard configuration: 0, 0","Microsoft-Windows-Wininit","System.String[]","14","11/1/2023 1:44:34 PM","11/1/2023 1:44:34 PM","NT AUTHORITY\SYSTEM",,
"55","DESKTOP-PHS6MQO","System.Byte[]","1368","(47)","47","Information","Hyper-V logical processor 1 exposes the following power management capabilities:

Idle state type: 1 (1 state(s))

Performance state type: 0
Nominal Frequency (MHz): 3593
Maximum performance percentage: 100
Minimum performance percentage: 100
Minimum throttle percentage: 100","Microsoft-Windows-Kernel-Processor-Power","System.String[]","55","11/1/2023 1:44:33 PM","11/1/2023 1:44:33 PM","NT AUTHORITY\SYSTEM",,
"55","DESKTOP-PHS6MQO","System.Byte[]","1367","(47)","47","Information","Hyper-V logical processor 0 exposes the following power management capabilities:

Idle state type: 1 (1 state(s))

Performance state type: 0
Nominal Frequency (MHz): 3593
Maximum performance percentage: 100
Minimum performance percentage: 100
Minimum throttle percentage: 100","Microsoft-Windows-Kernel-Processor-Power","System.String[]","55","11/1/2023 1:44:33 PM","11/1/2023 1:44:33 PM","NT AUTHORITY\SYSTEM",,
"172","DESKTOP-PHS6MQO","System.Byte[]","1366","(203)","203","Information","The description for Event ID '172' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'2', '6'","Microsoft-Windows-Kernel-Power","System.String[]","172","11/1/2023 1:44:33 PM","11/1/2023 1:44:33 PM","NT AUTHORITY\SYSTEM",,
"41","DESKTOP-PHS6MQO","System.Byte[]","1365","(63)","63","0","The description for Event ID '41' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0', '0x0', '0x0', '0x0', '0x0', '0', '0', '0', '0', 'false', '0', '0', 'false', '0'","Microsoft-Windows-Kernel-Power","System.String[]","41","11/1/2023 1:44:33 PM","11/1/2023 1:44:33 PM","NT AUTHORITY\SYSTEM",,
"98","DESKTOP-PHS6MQO","System.Byte[]","1364","(0)","0","Information","The description for Event ID '98' in Source 'Microsoft-Windows-Ntfs' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'\\?\Volume{2397ad7a-0000-0000-0000-100000000000}', '\Device\HarddiskVolume1', '0'","Microsoft-Windows-Ntfs","System.String[]","98","11/1/2023 1:44:33 PM","11/1/2023 1:44:33 PM","NT AUTHORITY\SYSTEM",,
"6","DESKTOP-PHS6MQO","System.Byte[]","1363","(0)","0","Information","File System Filter 'npsvctrig' (10.0, 2037-02-23T02:11:04.000000000Z) has successfully loaded and registered with Filter Manager.","Microsoft-Windows-FilterManager","System.String[]","6","11/1/2023 1:44:33 PM","11/1/2023 1:44:33 PM","NT AUTHORITY\SYSTEM",,
"6","DESKTOP-PHS6MQO","System.Byte[]","1362","(0)","0","Information","File System Filter 'FileCrypt' (10.0, 2034-08-13T10:30:12.000000000Z) has successfully loaded and registered with Filter Manager.","Microsoft-Windows-FilterManager","System.String[]","6","11/1/2023 1:44:33 PM","11/1/2023 1:44:33 PM","NT AUTHORITY\SYSTEM",,
"98","DESKTOP-PHS6MQO","System.Byte[]","1361","(0)","0","Information","The description for Event ID '98' in Source 'Microsoft-Windows-Ntfs' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'C:', '\Device\HarddiskVolume2', '0'","Microsoft-Windows-Ntfs","System.String[]","98","11/1/2023 1:44:33 PM","11/1/2023 1:44:33 PM","NT AUTHORITY\SYSTEM",,
"6","DESKTOP-PHS6MQO","System.Byte[]","1360","(0)","0","Information","File System Filter 'WdFilter' (10.0, 1973-06-10T23:59:02.000000000Z) has successfully loaded and registered with Filter Manager.","Microsoft-Windows-FilterManager","System.String[]","6","11/1/2023 1:44:33 PM","11/1/2023 1:44:33 PM","NT AUTHORITY\SYSTEM",,
"6","DESKTOP-PHS6MQO","System.Byte[]","1359","(0)","0","Information","File System Filter 'Wof' (10.0, 1973-05-23T17:50:49.000000000Z) has successfully loaded and registered with Filter Manager.","Microsoft-Windows-FilterManager","System.String[]","6","11/1/2023 1:44:33 PM","11/1/2023 1:44:33 PM","NT AUTHORITY\SYSTEM",,
"6","DESKTOP-PHS6MQO","System.Byte[]","1358","(0)","0","Information","File System Filter 'FileInfo' (10.0, 2041-01-31T03:18:31.000000000Z) has successfully loaded and registered with Filter Manager.","Microsoft-Windows-FilterManager","System.String[]","6","11/1/2023 1:44:33 PM","11/1/2023 1:44:33 PM","NT AUTHORITY\SYSTEM",,
"20","DESKTOP-PHS6MQO","System.Byte[]","1357","(6)","6","Information","The description for Event ID '20' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0', 'true', '0', '0'","Microsoft-Windows-Kernel-General","System.String[]","20","11/1/2023 1:44:29 PM","11/1/2023 1:44:29 PM","NT AUTHORITY\SYSTEM",,
"32","DESKTOP-PHS6MQO","System.Byte[]","1356","(58)","58","Information","The description for Event ID '32' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0'","Microsoft-Windows-Kernel-Boot","System.String[]","32","11/1/2023 1:44:29 PM","11/1/2023 1:44:29 PM","NT AUTHORITY\SYSTEM",,
"18","DESKTOP-PHS6MQO","System.Byte[]","1355","(57)","57","Information","The description for Event ID '18' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'1'","Microsoft-Windows-Kernel-Boot","System.String[]","18","11/1/2023 1:44:29 PM","11/1/2023 1:44:29 PM","NT AUTHORITY\SYSTEM",,
"27","DESKTOP-PHS6MQO","System.Byte[]","1354","(33)","33","Information","The description for Event ID '27' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0', ' NOEXECUTE=OPTIN'","Microsoft-Windows-Kernel-Boot","System.String[]","27","11/1/2023 1:44:29 PM","11/1/2023 1:44:29 PM","NT AUTHORITY\SYSTEM",,
"25","DESKTOP-PHS6MQO","System.Byte[]","1353","(32)","32","Information","The description for Event ID '25' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'1'","Microsoft-Windows-Kernel-Boot","System.String[]","25","11/1/2023 1:44:29 PM","11/1/2023 1:44:29 PM","NT AUTHORITY\SYSTEM",,
"20","DESKTOP-PHS6MQO","System.Byte[]","1352","(31)","31","Information","The description for Event ID '20' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'false', 'true', '16', '2'","Microsoft-Windows-Kernel-Boot","System.String[]","20","11/1/2023 1:44:29 PM","11/1/2023 1:44:29 PM","NT AUTHORITY\SYSTEM",,
"153","DESKTOP-PHS6MQO","System.Byte[]","1351","(62)","62","Information","The description for Event ID '153' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0', '0', '0'","Microsoft-Windows-Kernel-Boot","System.String[]","153","11/1/2023 1:44:29 PM","11/1/2023 1:44:29 PM","NT AUTHORITY\SYSTEM",,
"12","DESKTOP-PHS6MQO","System.Byte[]","1350","(1)","1","Information","The description for Event ID '12' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'10', '0', '17763', '3046', '0', '0', '2023-11-01T17:44:29.500000000Z'","Microsoft-Windows-Kernel-General","System.String[]","12","11/1/2023 1:44:29 PM","11/1/2023 1:44:29 PM","NT AUTHORITY\SYSTEM",,
"6013","DESKTOP-PHS6MQO","System.Byte[]","1349","(0)","0","Information","The system uptime is 5 seconds.","EventLog","System.String[]","2147489661","11/1/2023 1:44:34 PM","11/1/2023 1:44:34 PM",,,
"6005","DESKTOP-PHS6MQO","System.Byte[]","1348","(0)","0","Information","The Event log service was started.","EventLog","System.String[]","2147489653","11/1/2023 1:44:34 PM","11/1/2023 1:44:34 PM",,,
"6009","DESKTOP-PHS6MQO","System.Byte[]","1347","(0)","0","Information","Microsoft (R) Windows (R) 10.00. 17763  Multiprocessor Free.","EventLog","System.String[]","2147489657","11/1/2023 1:44:34 PM","11/1/2023 1:44:34 PM",,,
"6008","DESKTOP-PHS6MQO","System.Byte[]","1346","(0)","0","Error","The previous system shutdown at 1:42:30 PM on ?11/?1/?2023 was unexpected.","EventLog","System.String[]","2147489656","11/1/2023 1:44:34 PM","11/1/2023 1:44:34 PM",,,
"7040","DESKTOP-PHS6MQO","System.Byte[]","1345","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","11/1/2023 1:41:50 PM","11/1/2023 1:41:50 PM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-PHS6MQO","System.Byte[]","1344","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","11/1/2023 1:37:48 PM","11/1/2023 1:37:48 PM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-PHS6MQO","System.Byte[]","1343","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","11/1/2023 1:11:51 PM","11/1/2023 1:11:51 PM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-PHS6MQO","System.Byte[]","1342","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","11/1/2023 1:07:49 PM","11/1/2023 1:07:49 PM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-PHS6MQO","System.Byte[]","1341","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","11/1/2023 12:40:53 PM","11/1/2023 12:40:53 PM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-PHS6MQO","System.Byte[]","1340","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","11/1/2023 12:36:50 PM","11/1/2023 12:36:50 PM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-PHS6MQO","System.Byte[]","1339","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","11/1/2023 12:23:45 PM","11/1/2023 12:23:45 PM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-PHS6MQO","System.Byte[]","1338","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","11/1/2023 12:19:42 PM","11/1/2023 12:19:42 PM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-PHS6MQO","System.Byte[]","1337","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","11/1/2023 12:09:11 PM","11/1/2023 12:09:11 PM","NT AUTHORITY\SYSTEM",,
"1","DESKTOP-PHS6MQO","System.Byte[]","1336","(5)","5","Information","Possible detection of CVE: 2023-11-01T16:07:11.705809400Z
Additional Information: 2023-11-01T16:07:11.704455000Z

This Event is generated when an attempt to exploit a known vulnerability (2023-11-01T16:07:11.705809400Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","11/1/2023 12:07:11 PM","11/1/2023 12:07:11 PM","NT AUTHORITY\LOCAL SERVICE",,
"1","DESKTOP-PHS6MQO","System.Byte[]","1335","(5)","5","Information","Possible detection of CVE: 2023-11-01T16:07:11.704455000Z
Additional Information: 2023-11-01T16:07:11.702553000Z

This Event is generated when an attempt to exploit a known vulnerability (2023-11-01T16:07:11.704455000Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","11/1/2023 12:07:11 PM","11/1/2023 12:07:11 PM","NT AUTHORITY\LOCAL SERVICE",,
"35","DESKTOP-PHS6MQO","System.Byte[]","1334","(0)","0","Information","The time service is now synchronizing the system time with the time source time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->168.61.215.74:123) with reference id 1255620008. Current local stratum number is 4.","Microsoft-Windows-Time-Service","System.String[]","35","11/1/2023 12:07:11 PM","11/1/2023 12:07:11 PM","NT AUTHORITY\LOCAL SERVICE",,
"1","DESKTOP-PHS6MQO","System.Byte[]","1333","(5)","5","Information","Possible detection of CVE: 2023-11-01T16:07:11.702553000Z
Additional Information: 2023-11-01T16:07:10.009212600Z

This Event is generated when an attempt to exploit a known vulnerability (2023-11-01T16:07:11.702553000Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","11/1/2023 12:07:11 PM","11/1/2023 12:07:11 PM","NT AUTHORITY\LOCAL SERVICE",,
"7045","DESKTOP-PHS6MQO","System.Byte[]","1332","(0)","0","Information","A service was installed in the system.

Service Name:  MpKsl79e24ce1
Service File Name:  C:\ProgramData\Microsoft\Windows Defender\Definition Updates\{40C7B828-19AC-45F5-A455-BBC41AB69AE2}\MpKslDrv.sys
Service Type:  kernel mode driver
Service Start Type:  demand start
Service Account:  ","Service Control Manager","System.String[]","1073748869","11/1/2023 12:06:58 PM","11/1/2023 12:06:58 PM","NT AUTHORITY\SYSTEM",,
"37","DESKTOP-PHS6MQO","System.Byte[]","1331","(0)","0","Information","The time provider NtpClient is currently receiving valid time data from time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->168.61.215.74:123).","Microsoft-Windows-Time-Service","System.String[]","37","11/1/2023 12:06:55 PM","11/1/2023 12:06:55 PM","NT AUTHORITY\LOCAL SERVICE",,
"19","DESKTOP-PHS6MQO","System.Byte[]","1330","(1)","1","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.399.1677.0) - Current Channel (Broad)","Microsoft-Windows-WindowsUpdateClient","System.String[]","19","11/1/2023 12:06:52 PM","11/1/2023 12:06:52 PM","NT AUTHORITY\SYSTEM",,
"43","DESKTOP-PHS6MQO","System.Byte[]","1329","(1)","1","Information","Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.399.1677.0) - Current Channel (Broad)","Microsoft-Windows-WindowsUpdateClient","System.String[]","43","11/1/2023 12:06:45 PM","11/1/2023 12:06:45 PM","NT AUTHORITY\SYSTEM",,
"44","DESKTOP-PHS6MQO","System.Byte[]","1328","(1)","1","Information","Windows Update started downloading an update.","Microsoft-Windows-WindowsUpdateClient","System.String[]","44","11/1/2023 12:06:45 PM","11/1/2023 12:06:45 PM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-PHS6MQO","System.Byte[]","1327","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","11/1/2023 12:05:44 PM","11/1/2023 12:05:44 PM","NT AUTHORITY\SYSTEM",,
"6013","DESKTOP-PHS6MQO","System.Byte[]","1326","(0)","0","Information","The system uptime is 218 seconds.","EventLog","System.String[]","2147489661","11/1/2023 12:00:00 PM","11/1/2023 12:00:00 PM",,,
"7040","DESKTOP-PHS6MQO","System.Byte[]","1325","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","11/1/2023 11:58:56 AM","11/1/2023 11:58:56 AM","NT AUTHORITY\SYSTEM",,
"10016","DESKTOP-PHS6MQO","System.Byte[]","1324","(0)","0","Error","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'application-specific', 'Local', 'Launch', 'Windows.SecurityCenter.SecurityAppBroker', 'Unavailable', 'NT AUTHORITY', 'SYSTEM', 'S-1-5-18', 'LocalHost (Using LRPC)', 'Unavailable', 'Unavailable'","DCOM","System.String[]","10016","11/1/2023 11:58:29 AM","11/1/2023 11:58:29 AM","NT AUTHORITY\SYSTEM",,
"10016","DESKTOP-PHS6MQO","System.Byte[]","1323","(0)","0","Error","The description for Event ID '10016' in Source 'DCOM' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'application-specific', 'Local', 'Launch', 'Windows.SecurityCenter.WscBrokerManager', 'Unavailable', 'NT AUTHORITY', 'SYSTEM', 'S-1-5-18', 'LocalHost (Using LRPC)', 'Unavailable', 'Unavailable'","DCOM","System.String[]","10016","11/1/2023 11:58:29 AM","11/1/2023 11:58:29 AM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-PHS6MQO","System.Byte[]","1322","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","11/1/2023 11:56:53 AM","11/1/2023 11:56:53 AM","NT AUTHORITY\SYSTEM",,
"7001","DESKTOP-PHS6MQO","System.Byte[]","1321","(1101)","1101","Information","User Logon Notification for Customer Experience Improvement Program","Microsoft-Windows-Winlogon","System.String[]","7001","11/1/2023 11:56:49 AM","11/1/2023 11:56:49 AM","NT AUTHORITY\SYSTEM",,
"7026","DESKTOP-PHS6MQO","System.Byte[]","1320","(0)","0","Information","The following boot-start or system-start driver(s) did not load: 
dam","Service Control Manager","System.String[]","3221232498","11/1/2023 11:56:28 AM","11/1/2023 11:56:28 AM",,,
"51046","DESKTOP-PHS6MQO","System.Byte[]","1319","(4)","4","Information","DHCPv6 client service is started","Microsoft-Windows-DHCPv6-Client","System.String[]","51046","11/1/2023 11:56:27 AM","11/1/2023 11:56:27 AM","NT AUTHORITY\LOCAL SERVICE",,
"50103","DESKTOP-PHS6MQO","System.Byte[]","1318","(4)","4","Information","DHCPv4 client registered for shutdown notification","Microsoft-Windows-Dhcp-Client","System.String[]","50103","11/1/2023 11:56:27 AM","11/1/2023 11:56:27 AM","NT AUTHORITY\LOCAL SERVICE",,
"50036","DESKTOP-PHS6MQO","System.Byte[]","1317","(4)","4","Information","DHCPv4 client service is started","Microsoft-Windows-Dhcp-Client","System.String[]","50036","11/1/2023 11:56:27 AM","11/1/2023 11:56:27 AM","NT AUTHORITY\LOCAL SERVICE",,
"6","DESKTOP-PHS6MQO","System.Byte[]","1316","(0)","0","Information","File System Filter 'storqosflt' (10.0, 2004-08-10T12:55:11.000000000Z) has successfully loaded and registered with Filter Manager.","Microsoft-Windows-FilterManager","System.String[]","6","11/1/2023 11:56:27 AM","11/1/2023 11:56:27 AM","NT AUTHORITY\SYSTEM",,
"6","DESKTOP-PHS6MQO","System.Byte[]","1315","(0)","0","Information","File System Filter 'CldFlt' (10.0, 2063-01-20T10:09:30.000000000Z) has successfully loaded and registered with Filter Manager.","Microsoft-Windows-FilterManager","System.String[]","6","11/1/2023 11:56:27 AM","11/1/2023 11:56:27 AM","NT AUTHORITY\SYSTEM",,
"1","DESKTOP-PHS6MQO","System.Byte[]","1314","(0)","0","Information","File System Filter 'CldFlt' (Version 10.0, 2063-01-20T10:09:30.000000000Z) unloaded successfully.","Microsoft-Windows-FilterManager","System.String[]","1","11/1/2023 11:56:27 AM","11/1/2023 11:56:27 AM","NT AUTHORITY\SYSTEM",,
